month,model,model_slug,weighting,n,weight_sum,k_original,k_mhb,negative_log_score,interval_score,coverage,width
2025-06,"Beta, no hurdle",beta_no_hurdle,volume,63678,7106918.0,0.014890166654509339,0.006487158248370171,2.949081900444507,0.14925470108306857,0.9818253144330638,0.13073130569376964
2025-06,"Beta, no hurdle",beta_no_hurdle,contract_balanced,63678,167.0,0.014890166654509339,0.006487158248370171,4.614331078886721,0.1328945568624284,0.9804891684394292,0.06075366104967959
2025-06,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,63678,63678.0,0.014890166654509339,0.006487158248370171,6.199588861129882,0.05358369439334133,0.9228618989289861,0.020166006003235794
2025-06,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,63678,7106918.0,0.014890166654509339,0.006487158248370171,5.171337339223211,0.15922713172702974,0.9713996981532642,0.1372958095852963
2025-06,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,63678,167.0,0.014890166654509339,0.006487158248370171,5.289055394061836,0.13417001786640492,0.970404206377735,0.05881374816498913
2025-06,MHB,mhb,equal,63678,63678.0,0.014890166654509339,0.006487158248370171,1.2601293559597075,0.05321043253837667,0.9276516222243159,0.0213226360497739
2025-06,MHB,mhb,volume,63678,7106918.0,0.014890166654509339,0.006487158248370171,2.689613425272885,0.16018693566488942,0.970120522004053,0.13801225771825326
2025-06,MHB,mhb,contract_balanced,63678,167.0,0.014890166654509339,0.006487158248370171,4.017029118769079,0.13345800511473832,0.969982695853545,0.05903295350132817
2025-07,DR normal,dr_normal,equal,69842,69842.0,0.01487444121253969,0.006477777608384338,1.7760032112039221,0.046991669957694444,0.9914234987543312,0.03844931035263049
2025-07,DR normal,dr_normal,volume,69842,9790186.0,0.01487444121253969,0.006477777608384338,3.213558076853719,0.18253675749691112,0.9769173946235548,0.15919713873762145
2025-07,DR normal,dr_normal,contract_balanced,69842,168.0,0.01487444121253969,0.006477777608384338,2.2267467183128478,0.08810047167068229,0.9586579688022808,0.06284482608177601
2025-07,DR-AS normal,dras_normal,equal,69842,69842.0,0.01487444121253969,0.006477777608384338,1.7445400236928692,0.047229585244039696,0.9920821282322958,0.039229669554966415
2025-07,DR-AS normal,dras_normal,volume,69842,9790186.0,0.01487444121253969,0.006477777608384338,3.0416517843884927,0.18709143391294958,0.9851536017803952,0.17398980369974065
2025-07,DR-AS normal,dras_normal,contract_balanced,69842,168.0,0.01487444121253969,0.006477777608384338,2.19243457878458,0.08735960532448436,0.9780126114861449,0.0782206309736054
2025-07,"Beta, no hurdle",beta_no_hurdle,equal,69842,69842.0,0.01487444121253969,0.006477777608384338,1.7227166420249898,0.04776415984929193,0.9919532659431287,0.039614277432335615
2025-07,"Beta, no hurdle",beta_no_hurdle,volume,69842,9790186.0,0.01487444121253969,0.006477777608384338,3.115316782148417,0.1877621006842472,0.983186734143764,0.17026671071331767
2025-07,"Beta, no hurdle",beta_no_hurdle,contract_balanced,69842,168.0,0.01487444121253969,0.006477777608384338,2.2258120169683515,0.08987225600179541,0.9740013078393907,0.07446982573095125
2025-07,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,69842,69842.0,0.01487444121253969,0.006477777608384338,7.067706092984097,0.051836110502985235,0.9403653961799492,0.02592921353335937
2025-07,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,69842,9790186.0,0.01487444121253969,0.006477777608384338,3.8207633623077246,0.1963239876047786,0.9766373182286834,0.1785210796416824
2025-07,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,69842,168.0,0.01487444121253969,0.006477777608384338,2.9712824364727544,0.0888384995598758,0.9686350388022594,0.07292756717371746
2025-07,MHB,mhb,equal,69842,69842.0,0.01487444121253969,0.006477777608384338,1.0500169209324923,0.05202779170161524,0.9442742189513474,0.027154343698655138
2025-07,MHB,mhb,volume,69842,9790186.0,0.01487444121253969,0.006477777608384338,2.8376807368005497,0.19740297230186732,0.9762423308402924,0.17955474467209875
2025-07,MHB,mhb,contract_balanced,69842,168.0,0.01487444121253969,0.006477777608384338,1.5890509198307057,0.08911549570595077,0.9676371594694771,0.07316698670128316
2025-08,DR normal,dr_normal,equal,82815,82815.0,0.014856176010045246,0.006471146258154301,2.0736977580870533,0.04216559272078371,0.9936605687375475,0.029727329466709765
2025-08,DR normal,dr_normal,volume,82815,8386983.0,0.014856176010045246,0.006471146258154301,2.6860958600772102,0.12945954054356168,0.969481874471428,0.11698882202154957
2025-08,DR normal,dr_normal,contract_balanced,82815,177.0,0.014856176010045246,0.006471146258154301,2.2569938571605057,0.06963075329378485,0.9808331522233318,0.054090005656197815
2025-08,DR-AS normal,dras_normal,equal,82815,82815.0,0.014856176010045246,0.006471146258154301,2.0783231741800035,0.0424347870105697,0.9941194228098775,0.030216043786211257
2025-08,DR-AS normal,dras_normal,volume,82815,8386983.0,0.014856176010045246,0.006471146258154301,2.8267658798469206,0.14154929409220932,0.9931285183241697,0.1353161724641746
2025-08,DR-AS normal,dras_normal,contract_balanced,82815,177.0,0.014856176010045246,0.006471146258154301,2.4531215680563436,0.07803405624200829,0.9925601003470049,0.06736993797006856
2025-08,"Beta, no hurdle",beta_no_hurdle,equal,82815,82815.0,0.014856176010045246,0.006471146258154301,2.0278841434932833,0.04247437882038386,0.9940107468453783,0.030200838941407328
2025-08,"Beta, no hurdle",beta_no_hurdle,volume,82815,8386983.0,0.014856176010045246,0.006471146258154301,2.7858586945057286,0.13838928673056916,0.9815806232109925,0.13078680158653286
2025-08,"Beta, no hurdle",beta_no_hurdle,contract_balanced,82815,177.0,0.014856176010045246,0.006471146258154301,2.3636727973821277,0.07718705999969597,0.9893229686027962,0.0654149365066938
2025-08,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,82815,82815.0,0.014856176010045246,0.006471146258154301,3.8117882988049447,0.041377958753380434,0.9562518867354949,0.018149119212749986
2025-08,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,82815,8386983.0,0.014856176010045246,0.006471146258154301,2.914286653549798,0.14933245553986357,0.9868236289497665,0.14014793382144028
2025-08,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,82815,177.0,0.014856176010045246,0.006471146258154301,1.9649809730206258,0.07485015222279341,0.9875244179369518,0.06202771337389795
2025-08,MHB,mhb,equal,82815,82815.0,0.014856176010045246,0.006471146258154301,1.1999216102640589,0.041540213777983434,0.9586789832759767,0.019001116870321143
2025-08,MHB,mhb,volume,82815,8386983.0,0.014856176010045246,0.006471146258154301,2.6306899328011317,0.15000214649803578,0.9866561074465037,0.14085845405753755
2025-08,MHB,mhb,contract_balanced,82815,177.0,0.014856176010045246,0.006471146258154301,1.6131655365852802,0.07516112530473944,0.9874969540556608,0.0623314896290164
2025-09,DR normal,dr_normal,equal,80329,80329.0,0.01479587678897346,0.006449014319375829,2.6077729151923723,0.052445683678267394,0.9914974666683263,0.03382530524814695
2025-09,DR normal,dr_normal,volume,80329,10508852.0,0.01479587678897346,0.006449014319375829,2.953542843724434,0.17382484414824895,0.9864913884028436,0.16728883312863868
2025-09,DR normal,dr_normal,contract_balanced,80329,176.0,0.01479587678897346,0.006449014319375829,8.857482206468655,0.20846530832526958,0.9654144350821713,0.057207823449811165
